Date,Open,High,Low,Close,Volume
2016-08-18,1329.15,1329.63,1304.47,1304.47,3380459
2016-08-19,1313.79,1324.51,1304.47,1314.26,3108085
2016-08-22,1325.43,1340.81,1324.05,1340.81,2490012
2016-08-23,1347.8,1364.09,1344.54,1356.64,3061599
2016-08-24,1365.03,1385.06,1360.37,1385.06,3104972
2016-08-25,1392.03,1392.98,1377.14,1386.91,3516053
2016-08-26,1387.85,1387.85,1352.45,1370.61,6440019
2016-08-29,1370.15,1371.57,1345.67,1355.09,3516768
2016-08-30,1349.45,1350.38,1339.56,1340.52,2135840
2016-08-31,1346.15,1347.56,1322.15,1338.62,3125712
2016-09-01,1337.69,1350.38,1335.32,1348.5,2332434
2016-09-02,1356.95,1368.73,1355.55,1365.43,2426159
2016-09-05,1380.49,1386.61,1376.26,1386.14,2756117
2016-09-06,1386.14,1396.03,1383.8,1393.2,2248908
2016-09-07,1384.25,1392.74,1377.68,1383.31,2015231
2016-09-08,1384.25,1390.38,1378.62,1389.9,1928515
2016-09-09,1387.54,1392.26,1377.68,1388.97,2696075
2016-09-12,1364.49,1364.97,1347.56,1355.55,2523181
2016-09-13,1369.2,1386.61,1364.49,1386.14,2371220
2016-09-14,1370.61,1385.21,1366.85,1378.62,1744677
2016-09-15,1373.91,1380.03,1363.56,1372.02,1795896
2016-09-16,1378.62,1392.74,1371.09,1391.78,2078032
2016-09-20,1393.2,1402.14,1381.9,1402.14,2676630
2016-09-21,1403.08,1443.54,1401.19,1441.67,4045550
2016-09-23,1441.67,1441.67,1430.84,1438.84,2056885
2016-09-26,1424.27,1434.61,1408.73,1410.63,2432113
2016-09-27,1399.79,1418.62,1386.14,1418.62,2808506
2016-09-28,1422.85,1426.61,1404.03,1409.2,1741382
2016-09-29,1414.38,1434.61,1411.07,1431.31,1865181
2016-09-30,1411.57,1416.27,1399.3,1401.19,2521907
2016-10-03,1415.8,1426.61,1410.63,1419.07,2025218
2016-10-04,1427.07,1430.84,1412.02,1416.72,1515566
2016-10-05,1418.12,1420.03,1404.49,1409.65,1661896
2016-10-06,1373.91,1409.65,1373.91,1408.73,3777972
2016-10-07,1391.78,1396.03,1355.09,1358.86,4501963
2016-10-11,1358.86,1365.43,1345.67,1348.97,3489246
2016-10-12,1345.67,1364.49,1345.67,1348.04,2316813
2016-10-13,1354.15,1362.63,1342.85,1348.97,1997482
2016-10-14,1340.04,1353.21,1340.04,1348.5,2474831
2016-10-17,1342.39,1352.28,1340.04,1340.97,2176968
2016-10-18,1336.28,1338.62,1329.68,1335.8,2929545
2016-10-19,1345.67,1365.43,1341.92,1364.49,3070345
2016-10-20,1364.49,1376.74,1360.74,1376.74,2624878
2016-10-21,1388.02,1388.02,1375.78,1378.14,1877188
2016-10-24,1384.73,1390.38,1379.57,1390.38,1770392
2016-10-25,1399.79,1400.73,1391.78,1396.51,1791966
2016-10-26,1390.84,1396.03,1383.31,1395.09,1548296
2016-10-27,1388.97,1392.74,1375.78,1384.73,2170484
2016-10-28,1389.9,1392.26,1374.39,1380.49,2984589
2016-10-31,1374.85,1381.44,1364.49,1367.33,2466330
2016-11-01,1369.2,1386.14,1368.26,1386.14,2256772
2016-11-02,1372.02,1380.97,1362.15,1368.73,2791503
2016-11-04,1364.49,1367.33,1341.92,1353.68,2840067
2016-11-07,1362.63,1380.97,1356.95,1376.26,2553998
2016-11-08,1380.97,1382.85,1366.37,1380.97,2190570
2016-11-09,1380.97,1395.55,1320.28,1336.28,5560478
2016-11-10,1383.31,1392.74,1365.43,1388.49,3443447
2016-11-11,1392.74,1398.38,1367.33,1374.85,3057168
2016-11-14,1383.31,1397.91,1373.91,1396.51,2963654
2016-11-15,1393.68,1406.84,1386.61,1406.84,2457722
2016-11-16,1410.63,1417.67,1405.42,1415.32,2066345
2016-11-17,1405.91,1416.27,1400.25,1404.03,2274837
2016-11-18,1413.44,1413.44,1398.86,1400.25,2137437
2016-11-21,1407.78,1422.36,1402.61,1421.43,2522865
2016-11-22,1417.19,1436.02,1413.9,1434.13,2282809
2016-11-24,1449.21,1479.3,1448.25,1475.53,3189787
2016-11-25,1488.24,1490.13,1465.66,1474.6,2551448
2016-11-28,1471.31,1493.88,1463.3,1490.6,2482482
2016-11-29,1483.54,1493.42,1478.37,1485.9,2097054
2016-11-30,1485.9,1491.54,1480.72,1483.07,2031700
2016-12-01,1490.6,1500.49,1477.9,1488.24,2736031
2016-12-02,1482.6,1490.6,1479.77,1481.67,2185999
2016-12-05,1477.42,1484.01,1460.48,1465.2,2273881
2016-12-06,1468.01,1480.72,1468.01,1473.19,2178347
2016-12-07,1478.84,1484.95,1474.14,1483.07,2036165
2016-12-08,1503.78,1521.19,1502.36,1520.24,3233890
2016-12-09,1520.71,1526.83,1514.59,1524.46,3804750
2016-12-12,1546.12,1569.18,1545.18,1561.18,2899576
2016-12-13,1564.46,1578.58,1560.23,1576.24,2567601
2016-12-14,1580.0,1583.76,1563.52,1565.88,2003647
2016-12-15,1569.18,1589.87,1566.35,1581.39,2425630
2016-12-16,1589.87,1604.46,1587.05,1601.17,2679286
2016-12-19,1601.63,1617.17,1600.21,1615.29,1804718
2016-12-20,1616.7,1646.81,1615.75,1643.06,2371220
2016-12-21,1646.35,1659.98,1630.35,1633.63,2768871
2016-12-22,1632.23,1632.69,1596.94,1605.41,2806168
2016-12-26,1604.0,1605.85,1596.94,1598.8,1660619
2016-12-27,1590.81,1594.11,1579.51,1580.93,2268036
2016-12-28,1580.93,1594.11,1580.0,1583.76,1613650
2016-12-29,1571.54,1576.24,1562.12,1565.41,2106194
2016-12-30,1564.0,1569.64,1558.35,1558.35,1639153
2017-01-04,1571.54,1591.77,1569.64,1584.7,2533168
2017-01-05,1600.7,1615.75,1596.0,1598.34,3417517
2017-01-06,1596.0,1605.41,1590.81,1599.29,2029043
2017-01-10,1598.8,1604.0,1585.17,1588.46,2633805
2017-01-11,1590.81,1601.63,1589.87,1598.8,1816300
2017-01-12,1606.82,1631.28,1595.06,1617.62,5821999
2017-01-13,1637.4,1644.47,1619.99,1625.17,3849806
2017-01-16,1617.62,1621.41,1600.7,1603.05,2719774
2017-01-17,1599.77,1600.7,1570.12,1570.12,2849098
2017-01-18,1563.06,1577.66,1557.89,1567.29,2366440
2017-01-19,1576.24,1587.53,1568.24,1571.54,2031913
2017-01-20,1562.12,1571.05,1558.84,1569.64,1891750
2017-01-23,1559.77,1561.64,1535.76,1537.66,2823596
2017-01-24,1533.87,1544.7,1527.29,1529.65,1877720
2017-01-25,1551.76,1555.53,1535.3,1541.89,1949132
2017-01-26,1548.93,1559.29,1543.28,1551.3,2261236
2017-01-27,1560.71,1562.58,1549.88,1555.06,1866563
2017-01-30,1555.53,1560.23,1546.58,1559.29,1619388
2017-01-31,1549.88,1554.12,1534.82,1534.82,2820407
2017-02-01,1533.87,1549.41,1522.61,1546.12,1968792
2017-02-02,1542.84,1543.28,1514.13,1518.35,2968332
2017-02-03,1518.35,1532.47,1516.48,1519.79,1716835
2017-02-06,1533.87,1536.24,1520.71,1523.06,1478055
2017-02-07,1522.61,1532.0,1522.12,1528.69,1485705
2017-02-08,1533.87,1539.53,1530.6,1537.66,1408450
2017-02-09,1537.66,1544.7,1536.24,1540.95,1498777
2017-02-10,1563.52,1570.6,1550.82,1569.64,2455808
2017-02-13,1585.17,1594.59,1575.76,1589.87,2209272
2017-02-14,1588.46,1589.87,1567.76,1568.7,2471535
2017-02-15,1583.76,1584.24,1574.35,1575.76,1476673
2017-02-16,1581.39,1584.7,1569.18,1577.66,1994509
2017-02-17,1575.29,1587.53,1573.41,1585.64,2211398
2017-02-20,1591.29,1605.85,1585.64,1602.58,2682687
2017-02-21,1604.46,1624.24,1601.17,1618.11,2636884
2017-02-22,1621.41,1621.87,1604.0,1607.77,4041512
2017-02-23,1607.28,1609.64,1587.53,1590.36,6870103
2017-02-24,1567.08,1587.02,1562.33,1581.81,4094321
2017-02-27,1571.36,1592.24,1568.98,1588.93,2603476
2017-02-28,1592.24,1612.67,1587.02,1590.36,3167481
2017-03-01,1599.37,1606.0,1587.98,1604.12,2414633
2017-03-02,1614.08,1614.08,1598.41,1603.17,1948684
2017-03-03,1606.49,1611.25,1587.98,1596.04,1752048
2017-03-06,1590.36,1591.3,1576.11,1579.43,1477365
2017-03-07,1576.11,1591.3,1574.22,1590.36,1754783
2017-03-08,1577.54,1581.81,1556.66,1557.6,2706799
2017-03-09,1559.98,1561.38,1550.94,1555.22,1544033
2017-03-10,1562.81,1567.56,1552.85,1564.72,3331256
2017-03-13,1561.87,1575.16,1558.55,1575.16,1279463
2017-03-14,1568.04,1572.78,1564.72,1566.14,1375727
2017-03-15,1557.11,1565.66,1554.28,1562.81,1854629
2017-03-16,1554.74,1565.18,1554.74,1560.92,2506580
2017-03-17,1552.37,1556.16,1536.71,1537.66,4286536
2017-03-21,1536.71,1560.45,1536.71,1553.79,1835777
2017-03-22,1533.38,1541.47,1531.0,1531.0,2100664
2017-03-23,1533.84,1536.23,1525.32,1533.38,1707916
2017-03-24,1535.28,1561.38,1533.38,1559.03,1935098
2017-03-27,1549.04,1550.0,1532.43,1536.71,1994501
2017-03-28,1547.16,1566.14,1543.82,1566.14,2394832
2017-03-29,1566.61,1588.44,1566.14,1584.65,2410735
2017-03-30,1580.85,1580.85,1549.04,1551.42,1745621
2017-03-31,1560.92,1569.93,1542.89,1542.89,2835817
2017-04-03,1547.6,1564.72,1545.25,1558.07,2002924
2017-04-04,1549.04,1553.3,1531.48,1540.04,2204197
2017-04-05,1543.82,1558.07,1543.34,1556.16,2022937
2017-04-06,1550.47,1553.3,1529.58,1531.95,2082655
2017-04-07,1544.77,1564.72,1541.47,1557.11,2618222
2017-04-10,1566.61,1579.9,1560.92,1568.5,2046319
2017-04-11,1564.72,1580.38,1563.75,1578.96,1997870
2017-04-12,1568.5,1581.31,1559.48,1580.85,2950515
2017-04-13,1533.38,1540.51,1497.3,1511.06,6322953
2017-04-14,1512.02,1516.78,1500.61,1504.9,3813531
2017-04-17,1509.17,1533.38,1505.37,1525.77,2762937
2017-04-18,1526.74,1527.68,1510.59,1523.41,2848352
2017-04-19,1525.32,1553.3,1522.94,1539.54,3191705
2017-04-20,1541.47,1543.34,1529.11,1534.81,2175232
2017-04-21,1545.25,1554.28,1538.12,1550.47,1963852
2017-04-24,1565.66,1578.96,1562.33,1574.22,2430747
2017-04-25,1574.22,1574.22,1560.45,1567.08,2163543
2017-04-26,1570.87,1580.85,1562.33,1578.01,1997027
2017-04-27,1566.61,1584.65,1566.14,1570.42,1935940
2017-04-28,1570.42,1579.9,1569.93,1569.93,1762999
2017-05-01,1562.33,1575.16,1557.11,1573.25,1528130
2017-05-02,1579.9,1597.46,1578.48,1594.62,2474665
2017-05-08,1606.49,1618.35,1601.27,1617.41,3335154
2017-05-09,1617.41,1623.11,1613.14,1619.31,2013141
2017-05-10,1622.14,1624.52,1610.29,1611.25,1934466
2017-05-11,1614.08,1616.45,1600.79,1603.64,1750676
2017-05-12,1598.41,1613.14,1593.21,1609.35,2472243
2017-05-15,1596.04,1622.63,1595.1,1622.63,2160278
2017-05-16,1602.21,1612.18,1590.36,1599.85,2775680
2017-05-17,1595.1,1604.12,1584.65,1588.93,2092765
2017-05-18,1577.04,1585.13,1574.68,1582.28,1862319
2017-05-19,1580.38,1580.38,1563.28,1568.04,2490888
2017-05-22,1571.84,1584.65,1570.42,1578.01,1365195
2017-05-23,1578.01,1589.41,1573.74,1574.68,1481473
2017-05-24,1587.5,1589.41,1580.85,1587.98,1528236
2017-05-25,1590.81,1590.81,1576.58,1581.81,1756575
2017-05-26,1581.81,1583.7,1567.08,1567.08,1532131
2017-05-29,1573.25,1585.13,1568.5,1582.74,1150442
2017-05-30,1584.65,1589.41,1572.31,1583.7,1418278
2017-05-31,1585.6,1588.93,1574.22,1588.44,4965026
2017-06-01,1582.28,1589.87,1574.68,1586.08,2709642
2017-06-02,1590.81,1610.29,1581.81,1606.49,3415516
