Date,Open,High,Low,Close,Volume
2016-09-29,587.62,604.37,587.62,603.46,62701
2016-09-30,587.62,589.49,578.35,579.27,110452
2016-10-03,586.7,604.37,586.7,597.86,71198
2016-10-04,604.37,612.73,600.66,610.88,60982
2016-10-05,617.37,627.63,611.82,617.37,116905
2016-10-06,620.19,625.76,613.69,620.19,85501
2016-10-07,615.53,621.1,604.37,612.73,72488
2016-10-11,612.73,614.6,605.31,614.6,51948
2016-10-12,609.02,615.53,605.31,609.95,46032
2016-10-13,615.53,615.53,606.21,609.95,42160
2016-10-14,609.02,613.69,607.17,610.88,39794
2016-10-17,609.95,617.37,609.95,614.6,23769
2016-10-18,613.69,621.1,610.88,621.1,26242
2016-10-19,620.19,625.76,620.19,624.84,33018
2016-10-20,624.84,632.26,622.95,632.26,46354
2016-10-21,632.26,632.26,625.76,627.63,43880
2016-10-24,625.76,631.33,624.84,630.39,46032
2016-10-25,630.39,646.22,629.47,643.41,151107
2016-10-26,640.63,643.41,633.21,637.85,67864
2016-10-27,643.41,651.79,641.56,649.94,90342
2016-10-28,649.01,662.94,646.22,662.94,115939
2016-10-31,662.94,662.94,641.56,651.79,91848
2016-11-01,613.69,626.69,605.31,624.84,139278
2016-11-02,622.95,622.95,597.86,603.46,179179
2016-11-04,603.46,603.46,587.62,595.07,94643
2016-11-07,604.37,607.17,598.8,605.31,44417
2016-11-08,606.21,611.82,604.37,608.1,41515
2016-11-09,611.82,613.69,581.12,581.12,102496
2016-11-10,613.69,616.47,603.46,609.02,78512
2016-11-11,614.6,616.47,593.22,599.73,110883
2016-11-14,601.58,612.73,596.0,610.88,75821
2016-11-15,608.1,610.88,590.44,592.29,77435
2016-11-16,601.58,602.5,592.29,598.8,68188
2016-11-17,598.8,602.5,592.29,599.73,41191
2016-11-18,604.37,604.37,596.93,597.86,122932
2016-11-21,603.46,611.82,603.46,610.88,37535
2016-11-22,609.95,612.73,597.86,608.1,70014
2016-11-24,613.69,613.69,603.46,605.31,46679
2016-11-25,601.58,603.46,585.76,595.07,143578
2016-11-28,595.07,597.86,589.49,597.86,70123
2016-11-29,595.07,599.73,594.14,599.73,57001
2016-11-30,599.73,599.73,588.56,595.07,76145
2016-12-01,601.58,601.58,586.7,588.56,191976
2016-12-02,596.93,596.93,585.76,587.62,135190
2016-12-05,585.76,589.49,582.06,585.76,92387
2016-12-06,592.29,594.14,589.49,592.29,87329
2016-12-07,591.35,595.07,589.49,593.22,161647
2016-12-08,596.0,596.93,584.83,595.07,156269
2016-12-09,585.76,592.29,556.94,571.81,494836
2016-12-12,576.48,584.83,571.81,584.83,120025
2016-12-13,587.62,590.44,582.06,590.44,232845
2016-12-14,594.14,596.0,587.62,591.35,124221
2016-12-15,594.14,612.73,593.22,611.82,176276
2016-12-16,612.73,634.12,612.73,632.26,189287
2016-12-19,646.22,647.13,631.33,635.05,93892
2016-12-20,635.99,641.56,632.26,636.91,77866
2016-12-21,639.72,654.56,637.85,653.66,199183
2016-12-22,654.56,668.54,639.72,667.58,217034
2016-12-26,673.17,674.11,653.66,663.88,191654
2016-12-27,661.08,662.94,655.52,662.94,93569
2016-12-28,662.94,677.82,658.29,675.96,145514
2016-12-29,674.11,679.69,667.58,672.24,125296
2016-12-30,669.46,669.46,662.03,669.46,63777
2017-01-04,677.82,743.85,677.82,723.38,386320
2017-01-05,737.33,752.22,725.25,745.71,284148
2017-01-06,741.98,752.22,736.4,751.29,175200
2017-01-10,747.56,757.78,740.13,747.56,180683
2017-01-11,743.85,748.48,739.21,742.91,162832
2017-01-12,744.76,744.76,719.67,721.52,281135
2017-01-13,714.11,732.68,714.11,728.03,94000
2017-01-16,722.45,728.96,718.74,721.52,98838
2017-01-17,717.82,720.6,708.5,708.5,78188
2017-01-18,697.37,705.73,687.11,702.93,136912
2017-01-19,709.43,714.11,688.05,700.13,174660
2017-01-20,691.77,699.22,684.33,693.64,98945
2017-01-23,686.19,688.05,675.96,684.33,78082
2017-01-24,687.11,696.42,678.75,683.41,114111
2017-01-25,702.0,703.87,686.19,688.05,93892
2017-01-26,693.64,697.37,686.19,690.84,154980
2017-01-27,704.79,722.45,699.22,715.95,242631
2017-01-30,728.03,736.4,716.86,719.67,204992
2017-01-31,714.11,729.89,711.3,720.6,129921
2017-02-01,739.21,784.77,739.21,772.66,437190
2017-02-02,771.74,771.74,740.13,741.98,222520
2017-02-03,735.48,741.05,726.17,738.26,185093
2017-02-06,743.85,765.23,741.05,762.44,190149
2017-02-07,757.78,799.62,757.78,787.55,445792
2017-02-08,781.04,782.9,765.23,777.32,218434
2017-02-09,775.46,776.39,761.5,771.74,173262
2017-02-10,771.74,774.52,759.65,768.01,196386
2017-02-13,773.59,778.24,765.23,772.66,181330
2017-02-14,774.52,799.62,774.52,781.04,194343
2017-02-15,782.9,796.85,778.24,795.92,125726
2017-02-16,799.62,799.62,782.9,786.61,79158
2017-02-17,778.24,785.68,768.94,781.04,79695
2017-02-20,779.16,792.18,774.52,789.41,51408
2017-02-21,792.18,792.18,778.24,779.16,125833
2017-02-22,788.47,814.5,788.47,814.5,249300
2017-02-23,814.5,814.5,794.99,808.93,111422
2017-02-24,805.21,806.14,794.99,799.62,123144
2017-02-27,796.85,799.62,787.55,794.04,107874
2017-02-28,795.92,808.0,786.61,787.55,121962
2017-03-01,785.68,787.55,777.32,779.16,194987
2017-03-02,796.85,796.85,782.9,786.61,171327
2017-03-03,785.68,790.32,778.24,783.82,83889
2017-03-06,781.04,784.77,772.66,781.04,113678
2017-03-07,781.95,790.32,772.66,787.55,118626
2017-03-08,781.95,785.68,768.94,776.39,132500
2017-03-09,781.04,784.77,777.32,779.16,86471
2017-03-10,781.04,788.47,778.24,782.9,181757
2017-03-13,781.95,799.62,778.24,779.16,131427
2017-03-14,779.16,780.1,766.16,775.46,153043
2017-03-15,771.74,777.32,768.94,774.52,53453
2017-03-16,768.94,782.9,767.08,780.1,140997
2017-03-17,780.1,797.78,780.1,793.12,168423
2017-03-21,798.7,801.49,787.55,793.12,171649
2017-03-22,785.68,794.99,781.04,784.77,151967
2017-03-23,814.5,815.44,783.82,790.32,285976
2017-03-24,788.47,801.49,781.95,784.77,233490
2017-03-27,791.27,798.7,785.68,790.32,207787
2017-03-28,790.32,804.29,790.32,794.99,326414
2017-03-29,798.95,801.77,790.52,797.09,149043
2017-03-30,793.35,804.57,775.55,778.34,152458
2017-03-31,780.23,795.21,779.28,780.23,225909
2017-04-03,798.95,830.78,796.16,814.88,313246
2017-04-04,815.82,815.82,788.66,797.09,130786
2017-04-05,803.65,808.32,790.52,793.35,147440
2017-04-06,790.52,792.4,778.34,783.05,152565
2017-04-07,784.91,796.16,783.05,787.72,216623
2017-04-10,828.93,840.19,816.75,830.78,767738
2017-04-11,838.31,876.7,832.67,872.94,602253
2017-04-12,870.16,870.16,852.35,859.85,270326
2017-04-13,848.61,861.71,841.1,850.48,243209
2017-04-14,849.54,873.89,849.54,861.71,268296
2017-04-17,870.16,894.49,869.21,883.26,356483
2017-04-18,894.49,900.13,880.46,889.81,326484
2017-04-19,890.77,942.27,887.94,926.34,770514
2017-04-20,936.64,945.09,923.53,923.53,540012
2017-04-21,913.25,936.64,901.06,922.62,320718
2017-04-24,934.79,958.18,917.92,947.87,466876
2017-04-25,939.46,959.14,936.64,955.39,288262
2017-04-26,961.0,969.44,946.02,963.82,338333
2017-04-27,956.32,957.25,925.4,948.84,897563
2017-04-28,937.58,961.93,928.22,957.25,344313
2017-05-01,939.46,963.82,939.46,954.45,128756
2017-05-02,959.14,971.31,953.51,960.07,208937
2017-05-08,979.73,1016.27,976.93,1007.84,423210
2017-05-09,993.79,1019.08,980.67,1005.96,316875
2017-05-10,1011.58,1039.69,1005.96,1022.83,381467
2017-05-11,1025.63,1029.38,1012.52,1024.69,291997
2017-05-12,1080.9,1148.33,1067.77,1135.22,1381950
2017-05-15,1101.49,1133.35,1092.13,1112.74,585384
2017-05-16,1109.92,1111.81,1086.51,1102.45,349970
2017-05-17,1100.57,1152.07,1089.32,1145.52,680831
2017-05-18,1135.22,1155.83,1126.79,1131.47,499547
2017-05-19,1149.27,1153.01,1129.6,1136.16,278973
2017-05-22,1142.71,1164.26,1137.08,1159.57,355097
2017-05-23,1160.51,1195.16,1160.51,1176.43,400364
2017-05-24,1176.43,1194.22,1163.31,1180.18,304704
2017-05-25,1180.18,1187.66,1168.0,1170.8,321252
2017-05-26,1179.24,1179.24,1148.33,1150.2,220787
2017-05-29,1130.52,1163.31,1125.85,1152.07,182245
2017-05-30,1146.46,1161.43,1102.45,1123.05,561790
2017-05-31,1153.01,1236.37,1151.14,1223.26,1059736
2017-06-01,1221.38,1242.93,1203.6,1222.33,444137
2017-06-02,1230.76,1240.12,1213.9,1225.12,457696
2017-06-05,1222.33,1259.78,1222.33,1253.23,294561
2017-06-06,1237.31,1242.93,1199.85,1214.83,459724
2017-06-07,1197.98,1221.38,1189.55,1205.47,245450
2017-06-08,1212.95,1223.26,1196.1,1196.1,301820
2017-06-09,1196.1,1222.33,1187.66,1217.64,393425
2017-06-12,1209.21,1210.16,1176.43,1189.55,251428
2017-06-13,1201.73,1226.07,1198.9,1217.64,425347
2017-06-14,1216.71,1220.46,1194.22,1196.1,221961
2017-06-15,1198.9,1220.46,1197.04,1215.77,373138
2017-06-16,1233.56,1256.04,1220.46,1236.37,752257
2017-06-19,1241.06,1275.7,1233.56,1261.66,486201
2017-06-20,1262.6,1269.17,1244.81,1254.18,338442
2017-06-21,1246.67,1256.98,1231.7,1237.31,247265
2017-06-22,1237.31,1247.61,1230.76,1234.5,183098
2017-06-23,1237.31,1253.23,1232.63,1237.31,373247
2017-06-26,1236.37,1281.33,1234.5,1269.17,623606
2017-06-27,1268.21,1269.17,1215.77,1215.77,459083
2017-06-28,1218.58,1222.33,1196.1,1201.73,415736
2017-06-29,1209.21,1221.38,1207.34,1218.58,346021
2017-06-30,1205.47,1259.78,1177.38,1256.98,730155
2017-07-03,1245.73,1265.42,1242.93,1250.43,268189
2017-07-04,1262.6,1286.95,1256.04,1273.85,432393
2017-07-05,1265.42,1275.7,1250.43,1260.74,300006
2017-07-06,1251.35,1253.23,1238.25,1243.87,315488
2017-07-07,1227.96,1241.06,1224.2,1232.63,230822
2017-07-10,1232.63,1241.06,1222.33,1222.33,400684
2017-07-11,1214.83,1239.19,1214.83,1237.31,158223
2017-07-12,1224.2,1237.31,1212.02,1212.95,269899
2017-07-13,1215.77,1220.46,1204.51,1208.27,154806
2017-07-14,1208.27,1210.16,1197.04,1200.78,189293
2017-07-18,1180.18,1214.83,1180.18,1204.51,335346
2017-07-19,1206.4,1225.12,1202.65,1205.47,234024
2017-07-20,1200.78,1221.38,1191.42,1197.04,226980
2017-07-21,1197.04,1204.51,1194.22,1200.78,120857
2017-07-24,1191.42,1214.83,1190.48,1212.02,128864
2017-07-25,1212.02,1212.02,1196.1,1200.78,88616
2017-07-26,1197.04,1199.85,1188.61,1193.29,149896
2017-07-27,1188.61,1207.34,1188.61,1197.04,189719
2017-07-28,1201.73,1228.87,1201.73,1215.77,263494
2017-07-31,1214.83,1220.46,1185.8,1188.61,207334
2017-08-01,1178.3,1179.24,1086.51,1090.26,793361
2017-08-02,1096.82,1147.39,1096.82,1138.04,488337
2017-08-03,1133.35,1146.46,1114.61,1121.17,277372
2017-08-04,1120.23,1132.4,1112.74,1115.55,278119
2017-08-07,1123.05,1138.04,1114.61,1124.93,275664
2017-08-08,1126.79,1126.79,1106.17,1109.0,224951
2017-08-09,1104.31,1107.12,1094.0,1095.88,250361
2017-08-10,1093.07,1106.17,1074.34,1084.64,288369
2017-08-14,1066.84,1070.6,1045.3,1065.9,476166
2017-08-15,1072.47,1089.32,1070.6,1083.7,218973
2017-08-16,1069.66,1085.57,1068.7,1073.39,159505
2017-08-17,1081.83,1101.49,1080.9,1093.07,208404
2017-08-18,1086.51,1086.51,1070.6,1073.39,116479
2017-08-21,1070.6,1070.6,1050.91,1061.23,157263
2017-08-22,1065.9,1072.47,1061.23,1062.16,122350
2017-08-23,1077.13,1081.83,1059.35,1062.16,204558
2017-08-24,1062.16,1067.77,1060.3,1064.98,124915
2017-08-25,1068.7,1082.78,1061.23,1077.13,138045
2017-08-28,1079.01,1092.13,1056.54,1062.16,200075
2017-08-29,1054.66,1062.16,1023.76,1033.12,613678
2017-08-30,1041.55,1068.7,1025.63,1067.77,332889
2017-08-31,1067.77,1071.53,1045.3,1056.54,227726
2017-09-01,1056.54,1096.82,1020.02,1050.0,727274
2017-09-04,1051.87,1053.74,1012.52,1014.4,227726
2017-09-05,1015.31,1017.2,983.48,983.48,235520
2017-09-06,968.48,1000.33,961.93,989.09,339721
2017-09-07,995.67,1008.77,990.96,1002.22,313138
2017-09-08,1008.77,1012.52,975.06,980.67,335346
2017-09-11,990.96,996.6,967.56,968.48,252709
2017-09-12,979.73,995.67,963.82,990.96,291464
2017-09-13,990.04,1001.29,978.79,987.23,272781
2017-09-14,990.04,1002.22,981.61,983.48,207442
2017-09-15,976.93,977.87,946.02,960.07,471041
2017-09-19,1044.36,1063.09,1034.99,1050.0,719693
2017-09-20,1048.12,1053.74,1029.38,1034.06,376343
2017-09-21,1037.81,1037.81,990.04,1007.84,630653
2017-09-22,1007.84,1043.42,1007.84,1043.42,447554
2017-09-25,1074.34,1112.74,1067.77,1081.83,947955
2017-09-26,1084.64,1093.07,1073.39,1091.21,666312
2017-09-27,1090.49,1090.49,1071.67,1083.9,396729
2017-09-28,1084.82,1088.61,1071.67,1084.82,218434
2017-09-29,1080.13,1118.75,1076.38,1116.86,282256
2017-10-02,1129.1,1132.87,1090.49,1116.86,484867
2017-10-03,1117.8,1123.45,1087.68,1093.31,538281
2017-10-04,1082.96,1098.02,1080.13,1093.31,361261
2017-10-05,1096.14,1131.92,1091.44,1126.28,381332
2017-10-06,1125.33,1126.28,1111.2,1122.5,243920
2017-10-10,1116.86,1132.87,1101.78,1132.87,421897
2017-10-11,1133.79,1140.41,1125.33,1131.0,202717
2017-10-12,1131.92,1146.06,1122.5,1138.52,237549
2017-10-13,1136.64,1150.76,1131.0,1148.88,191037
2017-10-16,1154.52,1176.17,1147.93,1169.59,307317
2017-10-17,1219.5,1238.34,1198.78,1227.99,968354
2017-10-18,1224.21,1224.21,1170.54,1175.25,391419
2017-10-19,1194.07,1212.9,1179.02,1182.76,311246
2017-10-20,1173.36,1194.07,1163.94,1179.02,271424
2017-10-23,1201.61,1216.68,1194.07,1214.79,295636
2017-10-24,1214.79,1231.74,1207.26,1229.86,267707
2017-10-25,1227.99,1231.74,1212.9,1228.91,296060
2017-10-26,1219.5,1227.99,1213.85,1224.21,221090
2017-10-27,1224.21,1234.57,1221.38,1227.04,250611
2017-10-30,1224.21,1229.86,1204.42,1218.56,871827
2017-10-31,1205.39,1217.61,1199.73,1209.15,491238
2017-11-01,1192.19,1206.32,1134.75,1188.42,731762
2017-11-02,1184.66,1199.73,1164.88,1195.97,373474
2017-11-06,1195.97,1195.97,1165.82,1171.48,485611
2017-11-07,1166.77,1180.9,1153.58,1180.9,262611
2017-11-08,1171.48,1172.41,1157.37,1157.37,179357
2017-11-09,1162.06,1175.25,1154.52,1170.54,366466
2017-11-10,1153.58,1173.36,1153.58,1172.41,147816
2017-11-13,1168.66,1179.02,1160.17,1175.25,335139
2017-11-14,1170.54,1179.02,1153.58,1174.3,291281
2017-11-15,1159.24,1164.88,1119.69,1121.57,239248
2017-11-16,1093.31,1127.21,1085.78,1115.91,574174
2017-11-17,1130.04,1133.79,1108.39,1128.16,393438
2017-11-20,1131.0,1150.76,1114.98,1146.06,249549
2017-11-21,1139.46,1163.01,1133.79,1145.1,219920
2017-11-22,1145.1,1151.69,1132.87,1133.79,164702
2017-11-24,1130.04,1149.82,1120.63,1146.99,192311
2017-11-27,1149.82,1149.82,1129.1,1131.0,148986
2017-11-28,1125.33,1137.57,1116.86,1132.87,159073
2017-11-29,1137.57,1152.65,1127.21,1152.65,163533
2017-11-30,1158.29,1159.24,1133.79,1155.47,180207
2017-12-01,1153.58,1179.95,1150.76,1177.12,189551
2017-12-04,1189.37,1194.07,1171.48,1171.48,144526
2017-12-05,1171.48,1179.02,1161.13,1177.12,116598
2017-12-06,1169.59,1187.48,1146.06,1146.06,119359
2017-12-07,1146.99,1186.54,1143.22,1172.41,290326
2017-12-08,1185.6,1214.79,1184.66,1214.79,294255
2017-12-11,1213.85,1246.81,1210.09,1243.99,378252
2017-12-12,1257.17,1279.77,1248.71,1274.1,434852
2017-12-13,1290.14,1292.01,1273.18,1280.71,321866
2017-12-14,1276.0,1276.96,1253.39,1265.66,249336
2017-12-15,1263.76,1276.96,1246.81,1252.46,254221
2017-12-18,1265.66,1286.36,1245.87,1282.59,246151
2017-12-19,1282.59,1282.59,1262.81,1262.81,111181
2017-12-20,1271.29,1279.77,1255.28,1273.18,101305
2017-12-21,1269.4,1279.77,1256.22,1273.18,164914
2017-12-22,1271.29,1280.71,1263.76,1277.88,134120
2017-12-25,1280.71,1282.59,1269.4,1279.77,97908
2017-12-26,1279.77,1308.01,1275.07,1300.49,187851
2017-12-27,1305.2,1343.8,1305.2,1328.74,211319
2017-12-28,1333.45,1340.98,1299.56,1303.31,144207
2017-12-29,1304.25,1312.73,1293.89,1307.08,83998
2018-01-04,1327.8,1336.27,1304.25,1329.68,285865
2018-01-05,1324.03,1344.75,1317.44,1324.97,177975
2018-01-09,1324.97,1330.63,1308.97,1329.68,132527
2018-01-10,1326.86,1329.68,1290.14,1295.77,325157
2018-01-11,1288.26,1296.71,1272.23,1278.84,219816
2018-01-12,1278.84,1283.54,1262.81,1266.59,340448
2018-01-15,1260.94,1276.96,1248.71,1273.18,266858
2018-01-16,1273.18,1293.89,1270.37,1287.3,91325
2018-01-17,1319.33,1323.08,1291.07,1297.67,358712
2018-01-18,1313.68,1313.68,1270.37,1270.37,211108
2018-01-19,1273.18,1294.84,1273.18,1287.3,120952
2018-01-22,1272.23,1277.88,1262.81,1276.0,164596
2018-01-23,1292.01,1306.14,1287.3,1304.25,148244
2018-01-24,1313.68,1337.22,1310.86,1316.49,210576
2018-01-25,1303.31,1303.31,1278.84,1286.36,161941
2018-01-26,1281.65,1294.84,1274.1,1276.0,126368
2018-01-29,1304.25,1323.08,1286.36,1289.19,231496
2018-01-30,1295.77,1301.44,1260.0,1268.47,172560
2018-01-31,1244.92,1278.84,1242.09,1262.81,322396
2018-02-01,1319.33,1445.51,1310.86,1363.58,718275
2018-02-02,1353.23,1395.6,1339.09,1344.75,256876
2018-02-05,1308.97,1314.61,1268.47,1274.1,273336
2018-02-06,1211.03,1211.03,1142.28,1165.82,364129
2018-02-07,1218.56,1225.14,1159.24,1159.24,237018
2018-02-08,1151.69,1173.36,1143.22,1155.47,242860
2018-02-09,1108.39,1135.69,1101.78,1130.04,263565
2018-02-13,1130.04,1144.17,1123.45,1129.1,498140
2018-02-14,1129.1,1149.82,1121.57,1136.64,301900
2018-02-15,1146.99,1146.99,1122.5,1130.04,194967
2018-02-16,1135.69,1146.06,1126.28,1136.64,280661
2018-02-19,1169.59,1229.86,1160.17,1203.49,981947
2018-02-20,1206.32,1227.04,1193.12,1210.09,396729
2018-02-21,1210.09,1224.21,1192.19,1204.42,233832
2018-02-22,1195.97,1197.85,1169.59,1178.06,169587
2018-02-23,1174.3,1187.48,1170.54,1185.6,93978
2018-02-26,1195.01,1196.9,1176.17,1191.25,189339
2018-02-27,1213.85,1213.85,1172.41,1174.3,156525
2018-02-28,1188.42,1235.51,1185.6,1221.38,499521
2018-03-01,1224.21,1246.81,1220.45,1234.57,441967
2018-03-02,1206.32,1221.38,1194.07,1203.49,314113
2018-03-05,1193.12,1213.85,1183.72,1190.31,217586
2018-03-06,1218.56,1237.39,1209.15,1233.62,210045
2018-03-07,1211.96,1241.17,1210.09,1226.09,146013
2018-03-08,1242.09,1250.59,1213.85,1220.45,193161
2018-03-09,1228.91,1228.91,1196.9,1203.49,180844
2018-03-12,1221.38,1221.38,1201.61,1208.2,126898
2018-03-13,1205.39,1226.09,1202.54,1226.09,162366
2018-03-14,1217.61,1223.27,1198.78,1202.54,167357
2018-03-15,1197.85,1224.21,1197.85,1222.33,170543
2018-03-16,1223.27,1225.14,1183.72,1194.07,201551
2018-03-19,1195.01,1199.73,1170.54,1178.06,144526
2018-03-20,1166.77,1182.76,1156.41,1180.9,124030
2018-03-22,1173.36,1195.01,1166.77,1178.06,178825
2018-03-23,1158.29,1165.82,1135.69,1138.52,220558
2018-03-26,1133.79,1146.99,1108.39,1139.46,344058
2018-03-27,1152.65,1175.25,1149.82,1173.36,254964
2018-03-28,1151.82,1167.91,1146.15,1163.19,129536
2018-03-29,1176.44,1183.06,1156.55,1171.7,143695
2018-03-30,1184.96,1201.99,1172.65,1193.47,148660
2018-04-02,1193.47,1198.2,1177.38,1177.38,100376
2018-04-03,1161.29,1196.31,1157.52,1189.68,160072
2018-04-04,1199.15,1207.67,1188.74,1203.88,133234
2018-04-05,1214.29,1220.92,1194.42,1203.88,132179
2018-04-06,1201.99,1237.96,1201.04,1229.44,205821
2018-04-09,1237.0,1248.36,1226.59,1245.52,193672
2018-04-10,1241.73,1243.63,1206.73,1209.55,186910
2018-04-11,1210.5,1210.5,1180.22,1187.79,110836
2018-04-12,1187.79,1197.26,1170.75,1177.38,143589
2018-04-13,1183.06,1184.0,1163.19,1169.8,125418
2018-04-16,1162.24,1177.38,1161.29,1175.49,116435
2018-04-17,1169.8,1172.65,1148.04,1156.55,140843
2018-04-18,1157.52,1176.44,1155.61,1168.87,159228
2018-04-19,1179.27,1179.27,1150.88,1161.29,182999
2018-04-20,1156.55,1177.38,1156.55,1173.59,124677
2018-04-23,1175.49,1194.42,1174.54,1189.68,111046
2018-04-24,1203.88,1209.55,1194.42,1207.67,133234
2018-04-25,1208.62,1216.19,1197.26,1211.46,177822
2018-04-26,1211.46,1218.07,1201.04,1203.88,132918
2018-04-27,1207.67,1207.67,1192.52,1205.77,140947
2018-05-01,1198.2,1208.62,1182.11,1201.99,102595
2018-05-02,1201.99,1217.13,1196.31,1206.73,149508
2018-05-07,1206.73,1216.19,1194.42,1198.2,172964
2018-05-08,1198.2,1198.2,1157.52,1158.46,321200
2018-05-09,1159.4,1172.65,1156.55,1164.13,170216
2018-05-10,1164.13,1197.26,1140.47,1196.31,306725
2018-05-11,1196.31,1239.84,1193.47,1239.84,326379
2018-05-14,1376.14,1377.09,1261.62,1308.94,772890
2018-05-15,1334.48,1415.88,1330.7,1373.29,882247
2018-05-16,1358.16,1373.29,1346.8,1346.8,254742
2018-05-17,1342.06,1342.06,1308.94,1335.44,274288
2018-05-18,1342.06,1343.95,1326.92,1329.76,113583
2018-05-21,1331.66,1341.11,1322.18,1334.48,124888
2018-05-22,1334.48,1356.26,1314.61,1352.46,213006
2018-05-23,1357.2,1397.9,1355.32,1383.71,266892
2018-05-24,1381.82,1397.9,1370.45,1391.27,185748
2018-05-25,1370.45,1386.55,1351.53,1378.97,259603
2018-05-28,1378.97,1379.91,1336.39,1352.46,342545
2018-05-29,1372.35,1376.14,1352.46,1367.63,207829
2018-05-30,1344.91,1361.93,1322.18,1343.95,275873
2018-05-31,1357.2,1367.63,1321.23,1328.82,398332
2018-06-01,1324.08,1327.87,1306.1,1320.3,305669
2018-06-04,1337.34,1350.57,1330.7,1347.75,150457
2018-06-05,1350.57,1382.76,1348.69,1379.91,174337
2018-06-06,1373.29,1381.82,1358.16,1378.03,107244
2018-06-07,1406.41,1414.94,1361.93,1365.73,582916
2018-06-08,1376.14,1386.55,1360.05,1376.14,467539
2018-06-11,1380.87,1410.21,1364.78,1404.53,272705
2018-06-12,1413.05,1427.24,1407.37,1419.67,307677
2018-06-13,1420.62,1437.65,1414.94,1418.72,280629
2018-06-14,1410.21,1420.62,1405.48,1414.01,155211
2018-06-15,1432.92,1442.38,1423.46,1430.09,211211
2018-06-18,1432.92,1446.17,1417.78,1426.3,205611
2018-06-19,1414.94,1414.94,1359.1,1360.99,220087
2018-06-20,1363.84,1364.78,1327.87,1337.34,240477
2018-06-21,1335.44,1336.39,1313.68,1313.68,206667
2018-06-22,1314.61,1339.22,1314.61,1339.22,358075
